Transaction ID,Company Name,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference
1355440,Global Finance Corp,2623476070,2025-03-25,INR,Primary Info 226,Secondary Info 226,151696.39,292449.82,-140753.43
1958992,Global Finance Corp,2623476070,2025-03-21,AUD,Primary Info 227,Secondary Info 227,130308.99,258055.99,-127747.0
1177561,Global Finance Corp,2623476070,2025-03-03,AUD,Primary Info 228,Secondary Info 228,477718.49,30773.75,446944.74
2701788,Global Finance Corp,2623476070,2025-03-12,USD,Primary Info 229,Secondary Info 229,160276.52,179534.95,-19258.43
2320779,Global Finance Corp,2623476070,2025-03-18,EUR,Primary Info 230,Secondary Info 230,196049.82,49407.07,146642.75
2426397,Global Finance Corp,2623476070,2025-03-07,EUR,Primary Info 231,Secondary Info 231,146253.2,265966.08,-119712.88
2766447,Global Finance Corp,2623476070,2025-03-18,INR,Primary Info 232,Secondary Info 232,428404.96,416363.01,12041.95
1609732,Global Finance Corp,2623476070,2025-03-18,USD,Primary Info 233,Secondary Info 233,72034.82,10188.95,61845.87
4046501,Global Finance Corp,2623476070,2025-03-18,JPY,Primary Info 234,Secondary Info 234,374204.23,203867.19,170337.04
1199956,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 235,Secondary Info 235,155861.66,324818.45,-168956.79
2657152,Global Finance Corp,2623476070,2025-03-23,AUD,Primary Info 236,Secondary Info 236,18254.93,174219.11,-155964.18
1176652,Global Finance Corp,2623476070,2025-03-21,AUD,Primary Info 237,Secondary Info 237,88522.96,454417.34,-365894.38
1165914,Global Finance Corp,2623476070,2025-03-16,GBP,Primary Info 238,Secondary Info 238,416672.6,303140.71,113531.89
1269053,Global Finance Corp,2623476070,2025-03-01,USD,Primary Info 239,Secondary Info 239,87192.78,366416.13,-279223.35
1738090,Global Finance Corp,2623476070,2025-03-14,INR,Primary Info 240,Secondary Info 240,446960.59,325336.58,121624.01
1258432,Global Finance Corp,2623476070,2025-03-22,JPY,Primary Info 241,Secondary Info 241,440565.77,147534.32,293031.45
3399359,Global Finance Corp,2623476070,2025-03-06,INR,Primary Info 242,Secondary Info 242,442544.22,446462.02,-3917.8
1017067,Global Finance Corp,2623476070,2025-03-19,EUR,Primary Info 243,Secondary Info 243,155295.09,26727.14,128567.95
1776049,Global Finance Corp,2623476070,2025-03-24,CAD,Primary Info 244,Secondary Info 244,442825.09,337239.83,105585.26
2686703,Global Finance Corp,2623476070,2025-03-10,USD,Primary Info 245,Secondary Info 245,357066.8,91843.13,265223.67
1727262,Global Finance Corp,2623476070,2025-03-25,INR,Primary Info 246,Secondary Info 246,80676.19,424587.17,-343910.98
1765887,Global Finance Corp,2623476070,2025-03-05,CAD,Primary Info 247,Secondary Info 247,205063.41,386423.03,-181359.62
3024881,Global Finance Corp,2623476070,2025-03-07,EUR,Primary Info 248,Secondary Info 248,344910.52,218908.4,126002.12
5379874,Global Finance Corp,2623476070,2025-03-25,CAD,Primary Info 249,Secondary Info 249,426852.02,382668.9,44183.12
6078961,Global Finance Corp,2623476070,2025-03-27,INR,Primary Info 250,Secondary Info 250,421124.08,359960.69,61163.39
1136771,Global Finance Corp,2623476070,2025-03-23,JPY,Primary Info 251,Secondary Info 251,102887.35,107806.07,-4918.72
7581272,Global Finance Corp,2623476070,2025-03-21,JPY,Primary Info 252,Secondary Info 252,25580.01,442416.28,-416836.27
2702239,Global Finance Corp,2623476070,2025-03-28,GBP,Primary Info 253,Secondary Info 253,424485.71,275519.13,148966.58
6759037,Global Finance Corp,2623476070,2025-03-14,INR,Primary Info 254,Secondary Info 254,265162.56,15446.0,249716.56
6160257,Global Finance Corp,2623476070,2025-03-05,INR,Primary Info 255,Secondary Info 255,214625.24,61461.24,153164.0
6649316,Global Finance Corp,2623476070,2025-03-25,CAD,Primary Info 256,Secondary Info 256,105634.14,210870.36,-105236.22
3383836,Global Finance Corp,2623476070,2025-03-14,USD,Primary Info 257,Secondary Info 257,313660.43,230095.57,83564.86
1560041,Global Finance Corp,2623476070,2025-03-27,JPY,Primary Info 258,Secondary Info 258,14811.04,239958.72,-225147.68
1420025,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 259,Secondary Info 259,48953.68,456671.16,-407717.48
3039669,Global Finance Corp,2623476070,2025-03-28,INR,Primary Info 260,Secondary Info 260,231207.95,235369.14,-4161.19
1918644,Global Finance Corp,2623476070,2025-03-06,GBP,Primary Info 261,Secondary Info 261,41036.85,104250.12,-63213.27
1163460,Global Finance Corp,2623476070,2025-03-07,USD,Primary Info 262,Secondary Info 262,154216.47,474209.0,-319992.53
5466781,Global Finance Corp,2623476070,2025-03-25,JPY,Primary Info 263,Secondary Info 263,271191.3,377407.06,-106215.76
1221479,Global Finance Corp,2623476070,2025-03-22,EUR,Primary Info 264,Secondary Info 264,289270.79,55626.04,233644.75
3167439,Global Finance Corp,2623476070,2025-03-23,CAD,Primary Info 265,Secondary Info 265,486980.39,77472.51,409507.88
2463445,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 266,Secondary Info 266,296862.7,129772.64,167090.06
1933651,Global Finance Corp,2623476070,2025-03-15,USD,Primary Info 267,Secondary Info 267,55479.06,198333.67,-142854.61
3209984,Global Finance Corp,2623476070,2025-03-13,GBP,Primary Info 268,Secondary Info 268,165793.83,282647.25,-116853.42
2231302,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 269,Secondary Info 269,269522.59,181577.02,87945.57
3056774,Global Finance Corp,2623476070,2025-03-09,AUD,Primary Info 270,Secondary Info 270,326637.85,223977.58,102660.27
2358290,Global Finance Corp,2623476070,2025-03-11,INR,Primary Info 271,Secondary Info 271,388034.67,73954.98,314079.69
2670812,Global Finance Corp,2623476070,2025-03-07,JPY,Primary Info 272,Secondary Info 272,18958.39,107341.64,-88383.25
8767981,Global Finance Corp,2623476070,2025-03-04,USD,Primary Info 273,Secondary Info 273,96576.34,471945.56,-375369.22
2822118,Global Finance Corp,2623476070,2025-03-28,INR,Primary Info 274,Secondary Info 274,413984.94,141426.5,272558.44
1447476,Global Finance Corp,2623476070,2025-03-19,AUD,Primary Info 275,Secondary Info 275,393561.82,265147.74,128414.08
2733034,Global Finance Corp,2623476070,2025-03-19,AUD,Primary Info 276,Secondary Info 276,389956.71,34574.84,355381.87
6126902,Global Finance Corp,2623476070,2025-03-20,JPY,Primary Info 277,Secondary Info 277,378308.82,380247.97,-1939.15
2752840,Global Finance Corp,2623476070,2025-03-04,INR,Primary Info 278,Secondary Info 278,194130.89,136445.87,57685.02
9504807,Global Finance Corp,2623476070,2025-03-26,USD,Primary Info 279,Secondary Info 279,69090.59,198041.14,-128950.55
1678311,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 280,Secondary Info 280,155079.12,177427.78,-22348.66
3197348,Global Finance Corp,2623476070,2025-03-15,CAD,Primary Info 281,Secondary Info 281,428006.31,486135.98,-58129.67
1949068,Global Finance Corp,2623476070,2025-03-04,GBP,Primary Info 282,Secondary Info 282,354344.32,426937.93,-72593.61
3057553,Global Finance Corp,2623476070,2025-03-14,CAD,Primary Info 283,Secondary Info 283,146247.68,105209.76,41037.92
1538253,Global Finance Corp,2623476070,2025-03-10,EUR,Primary Info 284,Secondary Info 284,65682.47,116207.16,-50524.69
9992307,Global Finance Corp,2623476070,2025-03-03,EUR,Primary Info 285,Secondary Info 285,426432.96,332938.55,93494.41
3990884,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 286,Secondary Info 286,488775.46,312867.96,175907.5
5394119,Global Finance Corp,2623476070,2025-03-17,EUR,Primary Info 287,Secondary Info 287,151728.5,270016.85,-118288.35
3228046,Global Finance Corp,2623476070,2025-03-15,CAD,Primary Info 288,Secondary Info 288,349566.33,106432.59,243133.74
1154404,Global Finance Corp,2623476070,2025-03-22,INR,Primary Info 289,Secondary Info 289,236506.68,457616.92,-221110.24
2503440,Global Finance Corp,2623476070,2025-03-27,JPY,Primary Info 290,Secondary Info 290,297704.95,432653.59,-134948.64
1767363,Global Finance Corp,2623476070,2025-03-01,USD,Primary Info 291,Secondary Info 291,481717.69,219839.3,261878.39
1341287,Global Finance Corp,2623476070,2025-03-06,INR,Primary Info 292,Secondary Info 292,306531.34,413672.78,-107141.44
2186203,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 293,Secondary Info 293,46876.3,420497.09,-373620.79
1873550,Global Finance Corp,2623476070,2025-03-14,GBP,Primary Info 294,Secondary Info 294,319672.72,206430.09,113242.63
2021942,Global Finance Corp,2623476070,2025-03-24,JPY,Primary Info 295,Secondary Info 295,60029.92,267599.63,-207569.71
3009382,Global Finance Corp,2623476070,2025-03-11,AUD,Primary Info 296,Secondary Info 296,384855.17,467088.9,-82233.73
2401847,Global Finance Corp,2623476070,2025-03-15,INR,Primary Info 297,Secondary Info 297,398967.23,487972.01,-89004.78
2161246,Global Finance Corp,2623476070,2025-03-26,INR,Primary Info 298,Secondary Info 298,97124.53,251837.42,-154712.89
2718290,Global Finance Corp,2623476070,2025-03-27,EUR,Primary Info 299,Secondary Info 299,444957.93,163663.88,281294.05
1179628,Global Finance Corp,2623476070,2025-03-12,GBP,Primary Info 300,Secondary Info 300,458486.31,281926.66,176559.65
1929429,Global Finance Corp,2623476070,2025-03-21,JPY,Primary Info 301,Secondary Info 301,5758.56,167205.96,-161447.4
3820441,Global Finance Corp,2623476070,2025-03-03,EUR,Primary Info 302,Secondary Info 302,227177.77,499179.15,-272001.38
1898637,Global Finance Corp,2623476070,2025-03-08,GBP,Primary Info 303,Secondary Info 303,141382.44,321783.71,-180401.27
1511823,Global Finance Corp,2623476070,2025-03-13,EUR,Primary Info 304,Secondary Info 304,339980.06,295633.43,44346.63
2040170,Global Finance Corp,2623476070,2025-03-12,GBP,Primary Info 305,Secondary Info 305,164909.86,283806.7,-118896.84
5662738,Global Finance Corp,2623476070,2025-03-12,GBP,Primary Info 306,Secondary Info 306,371180.28,137371.19,233809.09
1286557,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 307,Secondary Info 307,381027.25,447404.03,-66376.78
2367923,Global Finance Corp,2623476070,2025-03-19,GBP,Primary Info 308,Secondary Info 308,344825.25,220359.35,124465.9
1580342,Global Finance Corp,2623476070,2025-03-06,GBP,Primary Info 309,Secondary Info 309,179176.01,477344.67,-298168.66
2266172,Global Finance Corp,2623476070,2025-03-15,JPY,Primary Info 310,Secondary Info 310,86582.71,172765.41,-86182.7
4860274,Global Finance Corp,2623476070,2025-03-20,EUR,Primary Info 311,Secondary Info 311,401534.71,474030.68,-72495.97
2990513,Global Finance Corp,2623476070,2025-03-24,GBP,Primary Info 312,Secondary Info 312,188183.09,47378.25,140804.84
1727313,Global Finance Corp,2623476070,2025-03-17,JPY,Primary Info 313,Secondary Info 313,389627.4,217352.75,172274.65
1091162,Global Finance Corp,2623476070,2025-03-14,CAD,Primary Info 314,Secondary Info 314,296078.21,108902.09,187176.12
1525537,Global Finance Corp,2623476070,2025-03-21,JPY,Primary Info 315,Secondary Info 315,194552.78,336866.86,-142314.08
1997549,Global Finance Corp,2623476070,2025-03-17,EUR,Primary Info 316,Secondary Info 316,88402.36,335778.73,-247376.37
4025815,Global Finance Corp,2623476070,2025-03-09,USD,Primary Info 317,Secondary Info 317,283171.16,168571.96,114599.2
1627510,Global Finance Corp,2623476070,2025-03-23,USD,Primary Info 318,Secondary Info 318,356444.23,417583.7,-61139.47
3276232,Global Finance Corp,2623476070,2025-03-04,CAD,Primary Info 319,Secondary Info 319,170209.3,430557.12,-260347.82
2041236,Global Finance Corp,2623476070,2025-03-06,EUR,Primary Info 320,Secondary Info 320,373756.08,291119.82,82636.26
7248316,Global Finance Corp,2623476070,2025-03-26,CAD,Primary Info 321,Secondary Info 321,253365.64,188866.67,64498.97
2634374,Global Finance Corp,2623476070,2025-03-03,CAD,Primary Info 322,Secondary Info 322,129814.31,437210.27,-307395.96
1126776,Global Finance Corp,2623476070,2025-03-03,AUD,Primary Info 323,Secondary Info 323,44211.99,77394.23,-33182.24
2293891,Global Finance Corp,2623476070,2025-03-01,AUD,Primary Info 324,Secondary Info 324,161783.77,460892.89,-299109.12
2750436,Global Finance Corp,2623476070,2025-03-16,AUD,Primary Info 325,Secondary Info 325,250544.81,82902.19,167642.62
2789337,Global Finance Corp,2623476070,2025-03-19,GBP,Primary Info 326,Secondary Info 326,110197.27,202009.79,-91812.52
3311290,Global Finance Corp,2623476070,2025-03-28,INR,Primary Info 327,Secondary Info 327,380750.28,314288.76,66461.52
2644199,Global Finance Corp,2623476070,2025-03-01,JPY,Primary Info 328,Secondary Info 328,23199.72,184779.83,-161580.11
2611431,Global Finance Corp,2623476070,2025-03-23,CAD,Primary Info 329,Secondary Info 329,54541.28,247852.96,-193311.68
2370991,Global Finance Corp,2623476070,2025-03-18,CAD,Primary Info 330,Secondary Info 330,16211.39,365605.56,-349394.17
3073121,Global Finance Corp,2623476070,2025-03-07,CAD,Primary Info 331,Secondary Info 331,57214.5,172911.14,-115696.64
1434472,Global Finance Corp,2623476070,2025-03-24,AUD,Primary Info 332,Secondary Info 332,177038.84,12055.22,164983.62
2889227,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 333,Secondary Info 333,21075.81,486742.8,-465666.99
1693218,Global Finance Corp,2623476070,2025-03-15,CAD,Primary Info 334,Secondary Info 334,419320.89,56814.71,362506.18
1493575,Global Finance Corp,2623476070,2025-03-10,USD,Primary Info 335,Secondary Info 335,182572.45,43794.46,138777.99
8193019,Global Finance Corp,2623476070,2025-03-18,USD,Primary Info 336,Secondary Info 336,57330.3,457137.4,-399807.1
2611363,Global Finance Corp,2623476070,2025-03-07,USD,Primary Info 337,Secondary Info 337,46195.27,490651.36,-444456.09
5196075,Global Finance Corp,2623476070,2025-03-02,USD,Primary Info 338,Secondary Info 338,246708.66,218948.04,27760.62
1598042,Global Finance Corp,2623476070,2025-03-22,INR,Primary Info 339,Secondary Info 339,172870.38,451222.73,-278352.35
4435492,Global Finance Corp,2623476070,2025-03-22,JPY,Primary Info 340,Secondary Info 340,414906.08,375347.26,39558.82
7346028,Global Finance Corp,2623476070,2025-03-24,JPY,Primary Info 341,Secondary Info 341,238942.29,345920.35,-106978.06
1624546,Global Finance Corp,2623476070,2025-03-11,INR,Primary Info 342,Secondary Info 342,457143.64,22107.79,435035.85
1224157,Global Finance Corp,2623476070,2025-03-24,CAD,Primary Info 343,Secondary Info 343,304759.37,334379.3,-29619.93
3214455,Global Finance Corp,2623476070,2025-03-24,JPY,Primary Info 344,Secondary Info 344,330204.72,122544.32,207660.4
6515005,Global Finance Corp,2623476070,2025-03-07,JPY,Primary Info 345,Secondary Info 345,385081.01,445573.75,-60492.74
1815127,Global Finance Corp,2623476070,2025-03-04,INR,Primary Info 346,Secondary Info 346,14620.9,403095.76,-388474.86
9073337,Global Finance Corp,2623476070,2025-03-19,INR,Primary Info 347,Secondary Info 347,394099.13,439334.2,-45235.07
3299265,Global Finance Corp,2623476070,2025-03-21,INR,Primary Info 348,Secondary Info 348,32633.92,490045.92,-457412.0
4019051,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 349,Secondary Info 349,35548.43,290268.93,-254720.5
1917038,Global Finance Corp,2623476070,2025-03-15,EUR,Primary Info 350,Secondary Info 350,102382.09,454785.5,-352403.41
1860344,Global Finance Corp,2623476070,2025-03-09,AUD,Primary Info 351,Secondary Info 351,243894.4,72251.73,171642.67
1827614,Global Finance Corp,2623476070,2025-03-18,CAD,Primary Info 352,Secondary Info 352,357985.38,20431.13,337554.25
1856278,Global Finance Corp,2623476070,2025-03-19,JPY,Primary Info 353,Secondary Info 353,181284.45,93245.97,88038.48
2286721,Global Finance Corp,2623476070,2025-03-21,EUR,Primary Info 354,Secondary Info 354,130465.41,87840.39,42625.02
1708424,Global Finance Corp,2623476070,2025-03-10,EUR,Primary Info 355,Secondary Info 355,271225.88,416957.42,-145731.54
2602824,Global Finance Corp,2623476070,2025-03-10,USD,Primary Info 356,Secondary Info 356,324485.17,484850.05,-160364.88
7762119,Global Finance Corp,2623476070,2025-03-12,GBP,Primary Info 357,Secondary Info 357,358189.81,66394.08,291795.73
1806290,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 358,Secondary Info 358,36709.49,334267.39,-297557.9
1721476,Global Finance Corp,2623476070,2025-03-11,INR,Primary Info 359,Secondary Info 359,405286.65,158016.22,247270.43
1086483,Global Finance Corp,2623476070,2025-03-25,EUR,Primary Info 360,Secondary Info 360,395997.69,105250.72,290746.97
8957826,Global Finance Corp,2623476070,2025-03-21,INR,Primary Info 361,Secondary Info 361,441962.12,212392.07,229570.05
2560541,Global Finance Corp,2623476070,2025-03-01,CAD,Primary Info 362,Secondary Info 362,34541.72,409205.32,-374663.6
1056171,Global Finance Corp,2623476070,2025-03-04,GBP,Primary Info 363,Secondary Info 363,15078.53,271541.53,-256463.0
2115625,Global Finance Corp,2623476070,2025-03-06,AUD,Primary Info 364,Secondary Info 364,169547.2,395569.63,-226022.43
3141148,Global Finance Corp,2623476070,2025-03-12,USD,Primary Info 365,Secondary Info 365,223015.26,124229.94,98785.32
4490679,Global Finance Corp,2623476070,2025-03-25,AUD,Primary Info 366,Secondary Info 366,69781.86,432376.83,-362594.97
1384505,Global Finance Corp,2623476070,2025-03-06,AUD,Primary Info 367,Secondary Info 367,162734.51,402458.26,-239723.75
2389015,Global Finance Corp,2623476070,2025-03-08,JPY,Primary Info 368,Secondary Info 368,59950.46,219945.88,-159995.42
2276636,Global Finance Corp,2623476070,2025-03-24,CAD,Primary Info 369,Secondary Info 369,409981.7,397068.18,12913.52
2916990,Global Finance Corp,2623476070,2025-03-09,AUD,Primary Info 370,Secondary Info 370,89604.4,11988.71,77615.69
2231497,Global Finance Corp,2623476070,2025-03-02,CAD,Primary Info 371,Secondary Info 371,204199.71,468040.14,-263840.43
1778977,Global Finance Corp,2623476070,2025-03-07,JPY,Primary Info 372,Secondary Info 372,137384.35,10357.55,127026.8
3046173,Global Finance Corp,2623476070,2025-03-25,INR,Primary Info 373,Secondary Info 373,393251.98,400090.46,-6838.48
7240612,Global Finance Corp,2623476070,2025-03-15,USD,Primary Info 374,Secondary Info 374,488999.11,80365.33,408633.78
